市区町村コード,市区町村名,都道府県名,2018_15〜64歳人口,2018_15歳未満人口,2018_65歳以上人口,2018_出生数,2018_出生率[‰],2018_年少人口率[%],2018_死亡数,2018_死亡率[‰],2018_生産年齢人口率[%],2018_総人口,2018_転入率[‰],2018_転入者数,2018_転入超過率[‰],2018_転出率[‰],2018_転出者数,2018_高齢化率[%],スーパー件数,スーパー密度[件/km²],2018年総人口あたりのスーパー密度,2023年総人口あたりのスーパー密度,住宅地価_log中央値_2018,住宅地価_log中央値_2023,住宅地価_log差分,住宅地価_中央値_2018,住宅地価_中央値_2023,住宅地価_増減率[%],学校件数,学校密度[件/km²],2018年総人口あたりの学校密度,2023年総人口あたりの学校密度,平均気温,年最深積雪,年降水量,最低気温,最高気温,centroid_lat,centroid_lon,centroid_lat_std,centroid_lon_std,標準地点数_2018,標準地点数_2023,病院件数,病院密度[件/km²],2018年総人口あたりの病院密度,2023年総人口あたりの病院密度,空き家_2018,空き家_2023,空き家_増加率_5年_%,空き家率_2018,空き家率_2023,空き家率_差分_5年_pt,住宅総数_2018,住宅総数_2023,過疎地域市町村,都市種別,都道府県コード,駅件数,駅密度[件/km²],2018年総人口あたりの駅密度,2023年総人口あたりの駅密度,住民基本台帳登載人口_2018,住民基本台帳登載人口_2023,地方税_2018,地方税_2023,地方税_変化量,地方税_変化率,地方税_ログ差分,地方交付税_2018,地方交付税_2023,地方交付税_変化量,地方交付税_変化率,地方交付税_ログ差分,民生費_2018,民生費_2023,民生費_変化量,民生費_変化率,民生費_ログ差分,教育費_2018,教育費_2023,教育費_変化量,教育費_変化率,教育費_ログ差分,土木費_2018,土木費_2023,土木費_変化量,土木費_変化率,土木費_ログ差分,人件費_2018,人件費_2023,人件費_変化量,人件費_変化率,人件費_ログ差分,公債費_2018,公債費_2023,公債費_変化量,公債費_変化率,公債費_ログ差分,扶助費_2018,扶助費_2023,扶助費_変化量,扶助費_変化率,扶助費_ログ差分,地方債現在高_2018,地方債現在高_2023,地方債現在高_変化量,地方債現在高_変化率,地方債現在高_ログ差分,住宅総数_2023_raw,空き家_2023_raw,空き家率_2023_raw,2023_総人口,2023_15歳未満人口,2023_15〜64歳人口,2023_65歳以上人口,2023_出生数,2023_死亡数,2023_転入者数,2023_転出者数,2023_高齢化率[%],2023_年少人口率[%],2023_生産年齢人口率[%],2023_出生率[‰],2023_死亡率[‰],2023_転入率[‰],2023_転出率[‰],2023_転入超過率[‰]
22101,葵区,静岡県,148221,30686,76373,1655.0,6.483077405202131,12.020526480727046,3036.0,11.892823566280164,58.06212785960514,255280,34.20557818865559,8732.0,-0.2546223754309054,34.4602005640865,8797.0,29.917345659667816,32.0,0.029795,0.00012535255405828893,0.00012809479014470708,,11.711776323715394,,,122000.0,,91.0,0.084728,0.00035647132560325917,0.00036426955947401076,17.77,25.0,2842.5,9.55,26.0,35.23959863155069,138.26421235804102,-0.9981900391818349,-0.4082243146388236,,25.0,23.0,0.021415,9.009714822939518e-05,9.206813041650821e-05,17430.0,20150.0,15.605278255880666,14.7862,16.35,1.5638000000000023,117880.0,123230.0,,,22.0,14.0,0.013035,5.484174240050141e-05,5.604147068830935e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123230.0,20150.0,16.351537774892478,249815,28878,142846,78091,1330.0,3405.0,8619.0,8965.0,31.259532053719752,11.559754218121409,57.180713728158835,5.323939715389388,13.630086263835238,34.50153113303845,35.886556051478095,-1.3850249184396475
22102,駿河区,静岡県,129431,26283,55600,1542.0,7.297197535421222,12.437888639654732,2182.0,10.325865773209536,61.25055604455928,211314,44.663391919134554,9438.0,-1.4764757659218049,46.13986768505636,9750.0,26.311555315785988,29.0,0.132179,0.00013723652952478302,0.00013910807738246568,,11.612770799939945,,,110500.0,,55.0,0.250684,0.0002602761766849333,0.000263825664001228,23.3,0.0,2240.7,16.48,30.12,34.90881613845614,138.43564023916642,-1.2060241423770888,-0.3057633662582757,,26.0,11.0,0.050137,5.205523533698666e-05,5.27651328002456e-05,15000.0,15940.0,6.266666666666667,14.1951,14.23,0.0349000000000003,105670.0,112010.0,,,22.0,6.0,0.027347,2.8393764729265454e-05,2.878098152740669e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112010.0,15940.0,14.230872243549683,208471,24198,126862,57411,1261.0,2573.0,9074.0,9729.0,27.53908217449909,11.60736985000312,60.85354797549779,6.048802951009973,12.342244245002902,43.52643772994805,46.66836154668995,-3.141923816741901
22102,駿河区,静岡県,129431,26283,55600,1542.0,7.297197535421222,12.437888639654732,2182.0,10.325865773209536,61.25055604455928,211314,44.663391919134554,9438.0,-1.4764757659218049,46.13986768505636,9750.0,26.311555315785988,29.0,0.132179,0.00013723652952478302,0.00013910807738246568,11.612770799939945,,,110500.0,,,55.0,0.250684,0.0002602761766849333,0.000263825664001228,23.3,0.0,2240.7,16.48,30.12,34.90881613845614,138.43564023916642,-1.2060241423770888,-0.3057633662582757,26.0,,11.0,0.050137,5.205523533698666e-05,5.27651328002456e-05,15000.0,15940.0,6.266666666666667,14.1951,14.23,0.0349000000000003,105670.0,112010.0,,,22.0,6.0,0.027347,2.8393764729265454e-05,2.878098152740669e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112010.0,15940.0,14.230872243549683,208471,24198,126862,57411,1261.0,2573.0,9074.0,9729.0,27.53908217449909,11.60736985000312,60.85354797549779,6.048802951009973,12.342244245002902,43.52643772994805,46.66836154668995,-3.141923816741901
22103,清水区,静岡県,137205,26961,75527,1390.0,5.799084662464068,11.248138243503147,2878.0,12.007025653648626,57.241972022545504,239693,23.78459112281126,5701.0,-2.6992861702260846,26.483877293037345,6348.0,31.509889733951347,33.0,0.057981,0.000137676110691593,0.00014298527251693075,11.443575386835436,,,93300.0,,,69.0,0.121233,0.0002878682314460581,0.0002989692061717643,22.05,8.0,2670.7,15.06,29.04,35.034820290507646,138.5318666644322,-1.126854414573454,-0.24824967171060403,31.0,,23.0,0.040411,9.595607714868603e-05,9.965640205725477e-05,15470.0,16580.0,7.175177763413057,14.1201,14.95,0.8298999999999985,109560.0,110910.0,,,22.0,15.0,0.026355,6.258005031436045e-05,6.499330568951398e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110910.0,16580.0,14.949057794608242,230793,24068,130777,75948,1029.0,3335.0,5759.0,6158.0,32.90741053671472,10.428392542234818,56.66419692105047,4.458540770300659,14.45017829830194,24.9530964977274,26.681918429068475,-1.7288219313410735
22103,清水区,静岡県,137205,26961,75527,1390.0,5.799084662464068,11.248138243503147,2878.0,12.007025653648626,57.241972022545504,239693,23.78459112281126,5701.0,-2.6992861702260846,26.483877293037345,6348.0,31.509889733951347,33.0,0.057981,0.000137676110691593,0.00014298527251693075,,11.377105741827693,,,87300.0,,69.0,0.121233,0.0002878682314460581,0.0002989692061717643,22.05,8.0,2670.7,15.06,29.04,35.034820290507646,138.5318666644322,-1.126854414573454,-0.24824967171060403,,31.0,23.0,0.040411,9.595607714868603e-05,9.965640205725477e-05,15470.0,16580.0,7.175177763413057,14.1201,14.95,0.8298999999999985,109560.0,110910.0,,,22.0,15.0,0.026355,6.258005031436045e-05,6.499330568951398e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110910.0,16580.0,14.949057794608242,230793,24068,130777,75948,1029.0,3335.0,5759.0,6158.0,32.90741053671472,10.428392542234818,56.66419692105047,4.458540770300659,14.45017829830194,24.9530964977274,26.681918429068475,-1.7288219313410735
22130,浜松市,静岡県,482936,107829,216248,,,13.36149479624244,,,59.84240650398445,807013,41.95595362156496,33859.0,-2.431187601686716,44.387141223251675,35821.0,26.796098699773115,125.0,0.060027,0.00015489217645812397,0.00015708036608521797,,,,,,,291.0,0.139743,0.0003605889867945126,0.00036568309224638745,,,,,,,,,,,,69.0,0.033135,8.550048140488443e-05,8.670836207904033e-05,46700.0,47400.0,1.4989293361884368,12.9867,12.76,-0.226700000000001,359600.0,371400.0,,政令指定都市,22.0,63.0,0.030254,7.806565693489448e-05,7.916850450694986e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371400.0,47400.0,12.762520193861066,795771,100702,470709,224360,,,32859.0,33365.0,28.194040747903603,12.654645620410898,59.1513136316855,,,41.29202999355342,41.92789131546638,-0.6358613219129623
22203,沼津市,静岡県,116160,21447,59742,1094.0,5.5434788116483995,10.867549366857698,2439.0,12.358816107504978,58.86019184287734,197349,32.718686185387305,6457.0,-2.7109334225154456,35.42961960790275,6992.0,30.27225879026496,23.0,0.050109,0.00011654480134178537,0.0001202576651190028,11.3290026268093,11.2708539037705,-0.0581487230388013,83200.0,78500.0,-5.649038461538458,63.0,0.137255,0.0003192314123709773,0.0003294014305433555,22.28,5.0,2023.7,15.17,29.4,35.04496822398787,138.7849580918699,-1.1204783617345722,-0.09697913443268247,29.0,29.0,16.0,0.034859,8.107464441167677e-05,8.365750616974108e-05,15050.0,17320.0,15.083056478405316,15.7823,17.2,1.4177,95360.0,100710.0,,特例市,22.0,7.0,0.015251,3.547015693010859e-05,3.660015894926172e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100710.0,17320.0,17.197894945884222,191256,19100,110863,61293,827.0,2819.0,6235.0,6631.0,32.04762203538712,9.98661479901284,57.96576316560004,4.324047350148492,14.739406868281256,32.600284435520976,34.67080771322207,-2.070523277701092
22205,熱海市,静岡県,17819,2453,17238,114.0,3.039189549453479,6.53958944281525,686.0,18.288456411623567,47.50466542255399,37510,53.13249800053319,1993.0,2.532657957877902,50.59984004265529,1898.0,45.95574513463077,0.0,0.0,0.0,0.0,11.286024864778309,11.302204433654577,0.016179568876268,79700.0,81000.0,1.6311166875784266,15.0,0.034253,0.0003998933617701946,0.0004265362413626411,21.73,12.0,2344.1,14.86,28.6,35.04931964439951,139.22948120577195,-1.117744318737261,0.1687084510900145,2.0,2.0,10.0,0.022835,0.00026659557451346307,0.00028435749424176075,20360.0,21080.0,3.536345776031434,52.7052,53.35,0.6448000000000036,38630.0,39510.0,,,22.0,9.0,0.020552,0.00023993601706211678,0.00025592174481758466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39510.0,21080.0,53.3535813718046,35167,1993,16129,17045,74.0,836.0,1928.0,1848.0,48.46873489350812,5.667244860238291,45.86402024625359,2.1042454573890295,23.7722865186112,54.82412488981147,52.54926493587739,2.274859953934083
22206,三島市,静岡県,65669,14177,31131,685.0,6.172450147327825,12.774719085936724,1174.0,10.578768573668418,59.17352244158701,110977,35.962406624796124,3991.0,-2.9735891220703436,38.93599574686647,4321.0,28.05175847247628,14.0,0.225734,0.00012615226578480227,0.00012921089063221044,11.487094704935709,11.46688152646882,-0.0202131784668857,97450.0,95500.0,-2.001026167265263,41.0,0.661077,0.0003694459212269209,0.0003784033225657591,22.38,11.0,2464.0,15.03,29.72,35.13940010626408,138.9488109589077,-1.0611458215438656,0.000954294140028531,14.0,14.0,13.0,0.20961,0.00011714138965731638,0.00011998154130133825,7570.0,6510.0,-14.002642007926024,14.4521,12.58,-1.8720999999999997,52380.0,51750.0,,,22.0,8.0,0.128991,7.2087009019887e-05,7.383479464697738e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51750.0,6510.0,12.579710144927535,108350,12934,63050,32366,538.0,1373.0,3831.0,4184.0,29.871712044300875,11.937240424550067,58.19104753114905,4.965389940009229,12.671896631287495,35.3576372865713,38.61559760036917,-3.2579603137978737
22207,富士宮市,静岡県,79160,17324,37157,856.0,6.405219954953943,12.9630876751895,1452.0,10.86492917592655,59.233319116139505,133641,26.937840932049298,3600.0,-2.544129421360207,29.481970353409505,3940.0,27.80359320867099,14.0,0.03611,0.00010475827029130282,0.0001075657111245995,10.63344870621879,10.568749529606537,-0.0646991766122528,41500.0,38900.0,-6.2650602409638605,51.0,0.131542,0.0003816194132040317,0.0003918465190967554,19.75,21.0,2469.4,12.02,27.48,35.30255068337516,138.60882325311636,-0.9586366060093621,-0.20225339030674105,28.0,27.0,9.0,0.023213,6.734460233012324e-05,6.914938572295683e-05,6510.0,9590.0,47.31182795698925,11.7743,15.85,4.075699999999999,55290.0,60520.0,,,22.0,6.0,0.015476,4.48964015534155e-05,4.609959048197122e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60520.0,9590.0,15.846001321877065,130153,15433,75674,39046,592.0,1685.0,3649.0,3893.0,30.0000768326508,11.857582998471033,58.14234016887817,4.548492927554493,12.946301660353583,28.03623427811883,29.910950957718992,-1.8747166796001622
22208,伊東市,静岡県,35048,6450,28492,274.0,3.914844977853979,9.21560222888984,1150.0,16.430918702671807,50.07572510358622,69990,31.60451493070439,2212.0,0.37148164023432173,31.23303329047007,2186.0,40.708672667523935,16.0,0.037124,0.0002286040862980426,0.00023854250529266183,11.002099841204238,10.985292722887856,-0.0168071183163824,60000.0,59000.0,-1.6666666666666718,25.0,0.058006,0.0003571938848406915,0.0003727226645197841,22.35,8.0,2750.8,15.66,29.04,34.91794220316207,139.16493879707718,-1.200290140386491,0.13013201671879937,5.0,5.0,8.0,0.018562,0.0001143020431490213,0.00011927125264633092,19750.0,20450.0,3.5443037974683547,39.3191,39.52,0.2009000000000043,50230.0,51750.0,,,22.0,9.0,0.020882,0.00012858979854264894,0.00013418015922712228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51750.0,20450.0,39.51690821256039,67074,5360,32732,28982,204.0,1287.0,2294.0,2332.0,43.208993052449536,7.991173927304171,48.7998330202463,3.041416942481438,19.18776276947849,34.20103169633539,34.76757014640546,-0.5665384500700696
22209,島田市,静岡県,56865,12578,29804,658.0,6.629923322619324,12.6734309349401,1167.0,11.758541819903876,57.296442209840095,99247,23.99064959142342,2381.0,0.3828831098169232,23.607766481606497,2343.0,30.03012685521981,16.0,0.050681,0.00016121394097554586,0.00016490085336191615,10.929529148369404,10.858998997563564,-0.0705301508058386,55800.0,52000.0,-6.810035842293905,53.0,0.167881,0.0005340211794814956,0.0005462340767613472,21.84,12.0,2733.6,14.27,29.41,34.91220371378686,138.12660910541769,-1.203895693334094,-0.490468577774305,7.0,7.0,7.0,0.022173,7.053109917680131e-05,7.214412334583831e-05,4430.0,4940.0,11.512415349887132,11.4559,12.19,0.7340999999999998,38670.0,40540.0,,,22.0,17.0,0.053849,0.0001712898122865175,0.0001752071566970359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40540.0,4940.0,12.185495806610755,97028,11977,54359,30692,504.0,1339.0,2255.0,2284.0,31.632106196149568,12.343859504472936,56.024034299377504,5.194376880900358,13.800140165725358,23.240714020695055,23.53959681741353,-0.2988827967184733
22210,富士市,静岡県,154095,32943,67829,1719.0,6.744694291532446,12.9255650986593,2698.0,10.585913437204502,60.460946297480646,254867,25.47995621245591,6494.0,0.8357300082003576,24.644226204255553,6281.0,26.613488603860052,32.0,0.094558,0.00012555568198315198,0.00012763801857930908,11.071314910225713,11.01534506795426,-0.0559698422714518,64300.0,60800.0,-5.44323483670296,55.0,0.162522,0.00021579882840854248,0.00021937784443318747,21.29,13.0,2516.8,14.21,28.37,35.16932755150919,138.69492024648858,-1.042342094402038,-0.15079396879537726,39.0,39.0,15.0,0.044324,5.8854225929602496e-05,5.983032120905113e-05,14410.0,15950.0,10.687022900763358,13.264,14.03,0.766,108640.0,113680.0,,特例市,22.0,20.0,0.059099,7.847230123947e-05,7.977376161206818e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113680.0,15950.0,14.030612244897958,250709,30323,149610,70776,1348.0,3110.0,6756.0,6639.0,28.230338759278684,12.094898866813717,59.6747623739076,5.376751532653396,12.4048199306766,26.94757667255663,26.48090016712603,0.46667650543059835
22211,磐田市,静岡県,101106,22939,46189,1142.0,6.708413125462599,13.474981496058366,1691.0,9.933385810120187,59.39236580236616,170234,31.56831185309633,5374.0,-1.0338710245896756,32.602182877686005,5550.0,27.132652701575477,14.0,0.03157,8.22397405923611e-05,8.324661810613944e-05,10.891168280496956,10.893028746149875,0.0018604656529195,53700.0,53800.0,0.1862197392923592,54.0,0.12177,0.00031721042799910714,0.00032109409840939496,23.63,0.0,1840.0,16.55,30.71,34.62474402245992,137.86286528305448,-1.3845096266556527,-0.6481059585284786,23.0,22.0,6.0,0.01353,3.52456031110119e-05,3.567712204548833e-05,8500.0,7840.0,-7.764705882352942,12.1411,10.69,-1.4511000000000005,70010.0,73360.0,,,22.0,7.0,0.015785,4.111987029618055e-05,4.162330905306972e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73360.0,7840.0,10.687022900763358,168175,21450,98222,48503,849.0,1917.0,5221.0,5457.0,28.84079084287201,12.754571131262075,58.40463802586592,5.048312769436599,11.39884049353352,31.04504236658243,32.44834250037164,-1.4033001337892088
22212,焼津市,静岡県,82593,17732,40191,864.0,6.148765976828261,12.619203507073928,1618.0,11.514702951976998,58.778359759742656,140516,27.313615531327393,3838.0,0.007116627287992117,27.3064989040394,3837.0,28.60243673318341,17.0,0.038255,0.00012098266389592645,0.00012343706887788444,10.881813675329736,10.778956289890028,-0.1028573854397087,53200.0,48000.0,-9.774436090225567,33.0,0.07426,0.00023484870050385722,0.00023961313370412862,23.6,0.0,2188.6,16.92,30.29,34.78252987330586,138.4021990334797,-1.285371124793971,-0.3257508830330106,17.0,17.0,8.0,0.018002,5.6933018303965384e-05,5.808803241312209e-05,7140.0,7630.0,6.862745098039216,12.226,12.61,0.3839999999999985,58400.0,60500.0,,,22.0,2.0,0.004501,1.4233254575991346e-05,1.4522008103280522e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60500.0,7630.0,12.611570247933884,137722,16318,80321,41083,719.0,1768.0,3866.0,3903.0,29.830382945353684,11.84850641146658,58.32111064317974,5.220661913129348,12.83745516329998,28.07104166364125,28.339698813551937,-0.26865714991068756
22213,掛川市,静岡県,70676,16354,30805,921.0,7.816013917766369,13.878728730852464,1196.0,10.149785717316586,59.97878389273136,117835,35.88916705562863,4229.0,2.749607502015529,33.139559553613104,3905.0,26.142487376416177,26.0,0.06004,0.00022064751559383884,0.00022333316153859368,10.734220396048636,10.729853576882295,-0.0043668191663392,45900.0,45700.0,-0.4357298474945481,70.0,0.161647,0.0005940510035218738,0.0006012815887577522,22.91,2.0,2119.3,15.53,30.28,34.69905171372467,138.0107337758405,-1.337821326346771,-0.5597262509395184,8.0,8.0,5.0,0.011546,4.24322145372767e-05,4.2948684911268017e-05,6340.0,9090.0,43.37539432176656,13.0025,17.14,4.137500000000001,48760.0,53030.0,,,22.0,11.0,0.025402,9.335087198200874e-05,9.448710680478964e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53030.0,9090.0,17.141240807090327,116418,15625,68149,32644,685.0,1376.0,3741.0,3629.0,28.040337404868666,13.421464034771256,58.53819856036008,5.883969832843719,11.819478087580958,32.13420605061073,31.17215550859833,0.962050542012399
22214,藤枝市,静岡県,85026,19226,41921,980.0,6.704384530658877,13.152907855759954,1538.0,10.521778987911585,58.16806113304098,146173,29.42403863914676,4301.0,-0.5130906528565475,29.93712929200331,4376.0,28.679031011199054,25.0,0.128823,0.0001710302176188489,0.00017411895807215488,10.965608732621822,10.911445472936109,-0.0541632596857155,57850.0,54800.0,-5.272255834053585,50.0,0.257646,0.0003420604352376978,0.00034823791614430977,22.46,6.0,2635.8,15.16,29.75,34.91956658857543,138.23378322643688,-1.1992695220264613,-0.42641154102282,20.0,20.0,8.0,0.041223,5.472966963803165e-05,5.5718066583089564e-05,6980.0,5990.0,-14.183381088825216,11.8305,9.94,-1.8905000000000012,59000.0,60250.0,,,22.0,2.0,0.010306,1.3682417409507912e-05,1.3929516645772391e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60250.0,5990.0,9.941908713692946,143580,17941,81886,43753,720.0,1713.0,3682.0,4159.0,30.472907090123975,12.495472907090123,57.0316200027859,5.01462599247806,11.930631007104054,25.644240144866973,28.96642986488369,-3.3221897200167163
22215,御殿場市,静岡県,55260,12766,21047,695.0,7.802588887766213,14.33206471096741,796.0,8.936490294477563,62.03900171769223,89073,48.07292894592076,4282.0,-3.300663500724127,51.373592446644885,4576.0,23.62893357134036,11.0,0.056441,0.00012349421261212713,0.0001267602387701952,11.122841458900366,11.1191418616359,-0.0036995972644646,67700.0,67450.0,-0.369276218611525,23.0,0.118013,0.00025821517182535674,0.0002650441356104082,19.09,25.0,3067.7,11.45,26.72,35.298932450775965,138.87901377026975,-0.9609099794287662,-0.04076287634117865,12.0,12.0,10.0,0.05131,0.00011226746601102466,0.00011523658070017747,6350.0,7090.0,11.653543307086617,16.5883,18.26,1.6717000000000013,38280.0,38830.0,,,22.0,4.0,0.020524,4.490698640440987e-05,4.609463228007099e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38830.0,7090.0,18.25907803244914,86778,11173,53402,22203,515.0,998.0,3874.0,4628.0,25.5859780128604,12.875383161630827,61.53863882550878,5.934683906059139,11.500610753877712,44.642651363248746,53.33148954804213,-8.688838184793383
22216,袋井市,静岡県,54401,13306,20201,796.0,9.054921053829002,15.13627883696592,784.0,8.918414706283842,61.88401510670246,87908,37.63024980661601,3308.0,-0.5915275060290313,38.22177731264504,3360.0,22.97970605633162,11.0,0.076745,0.00012513081858306412,0.00012481986224426112,10.864751650053014,10.829728615263452,-0.0350230347895621,52300.0,50500.0,-3.441682600382412,23.0,0.160468,0.00026163716612822495,0.000260986984692546,23.43,0.0,1833.5,16.3,30.55,34.710828388927325,137.93274088996546,-1.330421918033267,-0.6063419181298887,6.0,6.0,4.0,0.027907,4.550211584838695e-05,4.538904081609495e-05,6130.0,5490.0,-10.440456769983689,16.085,13.93,-2.155000000000001,38110.0,39400.0,,,22.0,2.0,0.013954,2.2751057924193473e-05,2.2694520408047476e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39400.0,5490.0,13.934010152284266,88127,12612,53602,21913,618.0,956.0,3108.0,3328.0,24.86525128507722,14.311164569314736,60.823584145608045,7.012606806086671,10.847980755046692,35.26728471410578,37.76368195899101,-2.4963972448852303
22219,下田市,静岡県,11295,2001,8896,105.0,4.731434751261716,9.016762797404471,384.0,17.303532804614274,50.896719538572455,22192,31.002162941600577,688.0,-7.164744051910599,38.166906993511176,847.0,40.08651766402307,5.0,0.006272,0.00022530641672674837,0.0002439738460037084,10.893028746149875,10.742897240074326,-0.1501315060755494,53800.0,46300.0,-13.940520446096649,13.0,0.016306,0.0005857966834895457,0.0006343319996096418,22.28,7.0,2444.4,16.13,28.43,34.55940654007904,138.98029232414038,-1.4255618508185104,0.01977043138024347,3.0,3.0,5.0,0.006272,0.00022530641672674837,0.0002439738460037084,3940.0,4170.0,5.83756345177665,28.2437,31.28,3.0363000000000007,13950.0,13330.0,A,,22.0,6.0,0.007526,0.00027036770007209804,0.0002927686152044501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13330.0,4170.0,31.282820705176295,20494,1670,10148,8676,63.0,418.0,776.0,832.0,42.33434175856348,8.14872645652386,49.51693178491266,3.074070459646726,20.396213525910024,37.86474089977555,40.59724797501707,-2.7325070752415215
22220,裾野市,静岡県,31968,7350,13166,450.0,8.57404161268196,14.004267967380535,509.0,9.698193735233597,60.90999161649264,52484,40.73622437314229,2138.0,-8.76457587074156,49.50080024388385,2598.0,25.085740416126814,10.0,0.072396,0.00019053425805959912,0.00019831432821021318,11.332601910838946,11.258033215341438,-0.0745686954975077,83500.0,77500.0,-7.185628742514972,22.0,0.159271,0.00041917536773111806,0.000436291522062469,19.88,21.0,3022.8,12.66,27.09,35.225518199244085,138.8773346480254,-1.0070369222005457,-0.04176647305178362,10.0,9.0,3.0,0.021719,5.716027741787973e-05,5.949429846306396e-05,4160.0,5160.0,24.03846153846154,17.8082,21.41,3.601800000000001,23360.0,24100.0,,,22.0,3.0,0.021719,5.716027741787973e-05,5.949429846306396e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24100.0,5160.0,21.410788381742737,50425,6544,29911,13970,313.0,557.0,1779.0,2259.0,27.704511650966783,12.97768963807635,59.31779871095687,6.2072384729796735,11.046108081308876,35.280118988596925,44.799206742687154,-9.51908775409023
22221,湖西市,静岡県,36402,7633,16054,359.0,5.974471201051774,12.702824144186122,577.0,9.602423072442544,60.580139459801295,60089,41.38860689976535,2487.0,-2.8790627236266175,44.26766962339197,2660.0,26.717036396012585,5.0,0.020023,8.320990530712776e-05,8.526166805927391e-05,10.859960074043116,10.844470897000654,-0.0154891770424612,52050.0,51250.0,-1.5369836695485084,17.0,0.068077,0.0002829136780442344,0.0002898896714015313,23.35,1.0,1768.1,16.31,30.39,34.62500273360409,137.53364587036444,-1.384347075735463,-0.8448775281708389,10.0,10.0,1.0,0.004005,1.664198106142555e-05,1.705233361185478e-05,3520.0,4160.0,18.181818181818183,13.6805,15.22,1.5395000000000003,25730.0,27330.0,,,22.0,6.0,0.024027,9.985188636855332e-05,0.0001023140016711287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27330.0,4160.0,15.221368459568241,58643,6791,35167,16685,279.0,706.0,2435.0,2504.0,28.451818631379705,11.580239755810585,59.96794161280972,4.757601077707484,12.038947529969477,41.522432344866395,42.699043364084375,-1.1766110192179795
22222,伊豆市,静岡県,16599,2762,12050,123.0,3.9158256661679034,8.793097959313616,492.0,15.663302664671614,52.84454490465124,31411,31.70863710165229,996.0,-2.610550444111933,34.31918754576422,1078.0,38.36235713603514,4.0,0.008054,0.00012734392410302124,0.00013643030116988983,10.941995917134532,10.809727948556782,-0.1322679685777501,56500.0,49500.0,-12.389380530973447,41.0,0.082549,0.0013052752220559676,0.0013984105869913708,20.88,13.0,2843.2,13.86,27.9,34.91313950160348,138.86267222190185,-1.2033077280526507,-0.0505300771768311,5.0,5.0,5.0,0.010067,0.00015917990512877655,0.00017053787646236228,6710.0,5680.0,-15.350223546944855,35.7676,32.95,-2.8175999999999988,18760.0,17240.0,A,,22.0,5.0,0.010067,0.00015917990512877655,0.00017053787646236228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17240.0,5680.0,32.94663573085847,29319,2362,14711,12246,82.0,606.0,999.0,1124.0,41.76813670316177,8.056209284081994,50.17565401275623,2.7968211739827415,20.66919062723831,34.07346771717999,38.33691462873904,-4.2634469115590505
